133	75500
134	75600
135	75700
132	75800
133	75900
132	76000
133	76100
131	76200
133	76300
132	76400
133	76500
132	76600
135	76700
136	76800
134	76900
132	77000
131	77100
132	77200
134	77300
131	77400
133	77500
133	77600
132	77700
135	77800
135	77900
135	78000
133	78100
132	78200
132	78300
132	78400
134	78500
133	78600
133	78700
132	78800
134	78900
134	79000
135	79100
134	79200
133	79300
132	79400
133	79500
135	79600
133	79700
133	79800
131	79900
132	80000
133	80100
135	80200
134	80300
134	80400
131	80500
133	80600
132	80700
134	80800
132	80900
132	81000
132	81100
132	81200
134	81300
134	81400
137	81500
133	81600
133	81700
131	81800
133	81900
134	82000
132	82100
132	82200
134	82300
136	82400
134	82500
133	82600
133	82700
132	82800
132	82900
135	83000
136	83100
134	83200
132	83300
133	83400
134	83500
135	83600
135	83700
135	83800
132	83900
133	84000
133	84100
132	84200
135	84300
132	84400
133	84500
129	84600
132	84700
134	84800
134	84900
134	85000
133	85100
133	85200
132	85300
133	85400
133	85500
132	85600
132	85700
134	85800
134	85900
134	86000
134	86100
135	86200
132	86300
133	86400
132	86500
133	86600
133	86700
134	86800
133	86900
132	87000
134	87100
137	87200
134	87300
131	87400
132	87500
132	87600
134	87700
133	87800
133	87900
133	88000
132	88100
134	88200
133	88300
134	88400
134	88500
132	88600
132	88700
132	88800
133	88900
136	89000
133	89100
132	89200
133	89300
136	89400
134	89500
134	89600
132	89700
134	89800
132	89900
131	90000
133	90100
132	90200
132	90300
133	90400
133	90500
134	90600
135	90700
135	90800
133	90900
132	91000
131	91100
135	91200
133	91300
132	91400
132	91500
131	91600
134	91700
135	91800
134	91900
132	92000
133	92100
132	92200
131	92300
134	92400
132	92500
132	92600
132	92700
131	92800
134	92900
133	93000
135	93100
133	93200
132	93300
131	93400
134	93500
134	93600
133	93700
133	93800
130	93900
133	94000
135	94100
134	94200
134	94300
132	94400
132	94500
133	94600
134	94700
135	94800
133	94900
132	95000
132	95100
137	95200
136	95300
135	95400
134	95500
132	95600
132	95700
132	95800
134	95900
133	96000
133	96100
130	96200
132	96300
134	96400
134	96500
133	96600
132	96700
131	96800
133	96900
134	97000
134	97100
133	97200
132	97300
132	97400
135	97500
134	97600
137	97700
131	97800
130	97900
134	98000
132	98100
134	98200
133	98300
132	98400
131	98500
133	98600
135	98700
137	98800
134	98900
131	99000
132	99100
131	99200
135	99300
133	99400
132	99500
135	99600
133	99700
133	99800
136	99900
134	100000
133	100100
133	100200
133	100300
132	100400
133	100500
132	100600
132	100700
132	100800
133	100900
135	101000
135	101100
134	101200
133	101300
133	101400
133	101500
133	101600
134	101700
133	101800
133	101900
132	102000
134	102100
134	102200
135	102300
135	102400
133	102500
132	102600
132	102700
133	102800
133	102900
133	103000
133	103100
131	103200
134	103300
133	103400
135	103500
133	103600
132	103700
131	103800
132	103900
133	104000
132	104100
131	104200
132	104300
132	104400
133	104500
133	104600
134	104700
132	104800
133	104900
132	105000
133	105100
134	105200
132	105300
133	105400
132	105500
134	105600
131	105700
134	105800
135	105900
132	106000
133	106100
131	106200
133	106300
134	106400
133	106500
133	106600
132	106700
133	106800
134	106900
135	107000
132	107100
132	107200
132	107300
133	107400
134	107500
133	107600
133	107700
132	107800
134	107900
135	108000
132	108100
134	108200
133	108300
133	108400
132	108500
134	108600
133	108700
133	108800
134	108900
132	109000
134	109100
135	109200
133	109300
131	109400
133	109500
133	109600
133	109700
134	109800
133	109900
133	110000
132	110100
131	110200
134	110300
134	110400
135	110500
131	110600
132	110700
132	110800
132	110900
134	111000
134	111100
133	111200
132	111300
135	111400
135	111500
135	111600
132	111700
132	111800
132	111900
132	112000
133	112100
133	112200
134	112300
131	112400
133	112500
135	112600
135	112700
136	112800
132	112900
132	113000
133	113100
135	113200
134	113300
133	113400
132	113500
133	113600
134	113700
134	113800
134	113900
136	114000
131	114100
134	114200
133	114300
134	114400
134	114500
132	114600
132	114700
133	114800
135	114900
134	115000
134	115100
132	115200
133	115300
133	115400
133	115500
136	115600
132	115700
132	115800
132	115900
132	116000
134	116100
133	116200
134	116300
132	116400
132	116500
132	116600
133	116700
134	116800
134	116900
133	117000
132	117100
134	117200
134	117300
132	117400
132	117500
132	117600
132	117700
132	117800
135	117900
131	118000
133	118100
132	118200
132	118300
134	118400
134	118500
133	118600
132	118700
132	118800
133	118900
135	119000
132	119100
130	119200
132	119300
133	119400
134	119500
133	119600
133	119700
135	119800
132	119900
133	120000
132	120100
132	120200
133	120300
132	120400
130	120500
133	120600
135	120700
134	120800
135	120900
132	121000
132	121100
133	121200
132	121300
134	121400
134	121500
135	121600
132	121700
134	121800
134	121900
134	122000
133	122100
131	122200
131	122300
132	122400
134	122500
135	122600
132	122700
133	122800
132	122900
133	123000
134	123100
135	123200
133	123300
132	123400
131	123500
133	123600
133	123700
132	123800
132	123900
131	124000
130	124100
132	124200
132	124300
133	124400
130	124500
130	124600
128	124700
131	124800
130	124900
128	125000
128	125100
128	125200
129	125300
130	125400
131	125500
129	125600
127	125700
127	125800
128	125900
128	126000
128	126100
127	126200
127	126300
126	126400
127	126500
127	126600
128	126700
127	126800
125	126900
126	127000
128	127100
127	127200
126	127300
125	127400
124	127500
127	127600
127	127700
127	127800
127	127900
124	128000
124	128100
125	128200
127	128300
126	128400
125	128500
124	128600
125	128700
127	128800
126	128900
126	129000
124	129100
124	129200
125	129300
124	129400
126	129500
124	129600
124	129700
124	129800
124	129900
126	130000
126	130100
125	130200
123	130300
125	130400
123	130500
125	130600
124	130700
122	130800
123	130900
123	131000
124	131100
125	131200
125	131300
124	131400
122	131500
124	131600
120	131700
123	131800
123	131900
122	132000
120	132100
123	132200
123	132300
123	132400
123	132500
122	132600
121	132700
124	132800
123	132900
122	133000
122	133100
123	133200
122	133300
123	133400
123	133500
122	133600
123	133700
124	133800
122	133900
122	134000
123	134100
124	134200
122	134300
123	134400
121	134500
123	134600
122	134700
122	134800
120	134900
121	135000
121	135100
120	135200
122	135300
122	135400
121	135500
121	135600
122	135700
123	135800
122	135900
123	136000
121	136100
120	136200
119	136300
120	136400
122	136500
121	136600
123	136700
122	136800
123	136900
120	137000
121	137100
121	137200
120	137300
120	137400
120	137500
121	137600
120	137700
121	137800
119	137900
119	138000
120	138100
123	138200
122	138300
120	138400
120	138500
119	138600
120	138700
120	138800
119	138900
119	139000
118	139100
120	139200
119	139300
121	139400
121	139500
119	139600
119	139700
119	139800
121	139900
121	140000
119	140100
120	140200
118	140300
119	140400
120	140500
120	140600
119	140700
119	140800
118	140900
120	141000
119	141100
119	141200
118	141300
118	141400
118	141500
119	141600
119	141700
119	141800
118	141900
116	142000
119	142100
116	142200
117	142300
119	142400
117	142500
117	142600
119	142700
119	142800
119	142900
118	143000
118	143100
117	143200
116	143300
119	143400
117	143500
116	143600
116	143700
117	143800
119	143900
118	144000
119	144100
116	144200
116	144300
116	144400
118	144500
116	144600
117	144700
116	144800
117	144900
118	145000
119	145100
119	145200
119	145300
115	145400
117	145500
117	145600
118	145700
118	145800
116	145900
115	146000
116	146100
118	146200
118	146300
118	146400
115	146500
117	146600
114	146700
117	146800
118	146900
114	147000
116	147100
117	147200
119	147300
117	147400
118	147500
116	147600
116	147700
117	147800
116	147900
117	148000
117	148100
116	148200
116	148300
117	148400
118	148500
117	148600
116	148700
116	148800
115	148900
116	149000
116	149100
118	149200
115	149300
116	149400
116	149500
115	149600
117	149700
117	149800
116	149900
115	150000
115	150100
114	150200
118	150300
115	150400
115	150500
115	150600
115	150700
117	150800
115	150900
116	151000
117	151100
115	151200
115	151300
114	151400
116	151500
118	151600
115	151700
114	151800
114	151900
119	152000
115	152100
117	152200
115	152300
115	152400
115	152500
116	152600
115	152700
115	152800
114	152900
114	153000
116	153100
116	153200
116	153300
115	153400
115	153500
114	153600
114	153700
114	153800
118	153900
112	154000
112	154100
114	154200
117	154300
114	154400
116	154500
113	154600
114	154700
114	154800
113	154900
114	155000
113	155100
115	155200
114	155300
113	155400
113	155500
116	155600
115	155700
114	155800
113	155900
113	156000
113	156100
114	156200
114	156300
114	156400
114	156500
114	156600
115	156700
117	156800
112	156900
114	157000
113	157100
113	157200
114	157300
114	157400
114	157500
113	157600
112	157700
115	157800
114	157900
116	158000
113	158100
113	158200
112	158300
115	158400
114	158500
115	158600
116	158700
112	158800
115	158900
115	159000
115	159100
115	159200
113	159300
112	159400
113	159500
112	159600
113	159700
112	159800
112	159900
112	160000
113	160100
115	160200
114	160300
112	160400
112	160500
112	160600
112	160700
115	160800
112	160900
113	161000
112	161100
113	161200
114	161300
114	161400
114	161500
112	161600
112	161700
110	161800
113	161900
113	162000
112	162100
112	162200
112	162300
113	162400
114	162500
113	162600
111	162700
112	162800
113	162900
112	163000
113	163100
110	163200
111	163300
112	163400
111	163500
114	163600
113	163700
114	163800
112	163900
111	164000
113	164100
113	164200
113	164300
112	164400
112	164500
112	164600
112	164700
112	164800
113	164900
113	165000
111	165100
111	165200
111	165300
113	165400
114	165500
111	165600
112	165700
112	165800
113	165900
113	166000
112	166100
112	166200
112	166300
112	166400
112	166500
112	166600
111	166700
112	166800
112	166900
111	167000
113	167100
114	167200
113	167300
111	167400
111	167500
110	167600
112	167700
112	167800
112	167900
111	168000
112	168100
115	168200
111	168300
112	168400
111	168500
111	168600
111	168700
112	168800
112	168900
111	169000
111	169100
111	169200
111	169300
112	169400
112	169500
114	169600
110	169700
111	169800
110	169900
112	170000
112	170100
111	170200
110	170300
109	170400
112	170500
112	170600
113	170700
113	170800
111	170900
111	171000
111	171100
111	171200
112	171300
112	171400
111	171500
110	171600
111	171700
112	171800
112	171900
110	172000
111	172100
111	172200
110	172300
112	172400
111	172500
112	172600
111	172700
111	172800
112	172900
112	173000
112	173100
110	173200
111	173300
110	173400
112	173500
111	173600
112	173700
110	173800
108	173900
111	174000
112	174100
111	174200
110	174300
110	174400
110	174500
110	174600
111	174700
109	174800
113	174900
110	175000
109	175100
112	175200
112	175300
111	175400
111	175500
112	175600
108	175700
113	175800
112	175900
110	176000
108	176100
111	176200
111	176300
111	176400
110	176500
110	176600
109	176700
110	176800
111	176900
110	177000
109	177100
108	177200
109	177300
112	177400
112	177500
112	177600
110	177700
109	177800
111	177900
111	178000
111	178100
111	178200
108	178300
109	178400
111	178500
110	178600
111	178700
111	178800
109	178900
109	179000
107	179100
109	179200
113	179300
110	179400
109	179500
110	179600
111	179700
110	179800
111	179900
108	180000
109	180100
110	180200
108	180300
110	180400
110	180500
108	180600
110	180700
109	180800
110	180900
111	181000
110	181100
107	181200
110	181300
109	181400
110	181500
110	181600
108	181700
111	181800
108	181900
111	182000
110	182100
109	182200
107	182300
109	182400
110	182500
111	182600
111	182700
108	182800
107	182900
109	183000
110	183100
110	183200
110	183300
109	183400
109	183500
108	183600
109	183700
111	183800
110	183900
108	184000
107	184100
109	184200
111	184300
110	184400
109	184500
109	184600
108	184700
108	184800
110	184900
110	185000
109	185100
109	185200
109	185300
108	185400
110	185500
109	185600
109	185700
108	185800
109	185900
108	186000
108	186100
109	186200
107	186300
108	186400
108	186500
113	186600
109	186700
109	186800
110	186900
109	187000
108	187100
108	187200
109	187300
111	187400
109	187500
108	187600
109	187700
109	187800
108	187900
109	188000
108	188100
108	188200
109	188300
107	188400
111	188500
108	188600
108	188700
108	188800
108	188900
108	189000
107	189100
110	189200
106	189300
110	189400
106	189500
109	189600
108	189700
108	189800
109	189900
108	190000
109	190100
110	190200
110	190300
110	190400
109	190500
109	190600
108	190700
110	190800
109	190900
109	191000
108	191100
107	191200
111	191300
108	191400
110	191500
109	191600
107	191700
108	191800
109	191900
110	192000
107	192100
108	192200
106	192300
110	192400
108	192500
110	192600
110	192700
108	192800
108	192900
107	193000
109	193100
108	193200
108	193300
106	193400
107	193500
109	193600
110	193700
108	193800
107	193900
105	194000
109	194100
107	194200
109	194300
107	194400
108	194500
107	194600
108	194700
109	194800
108	194900
111	195000
105	195100
107	195200
106	195300
109	195400
108	195500
107	195600
108	195700
108	195800
107	195900
109	196000
110	196100
108	196200
107	196300
108	196400
108	196500
109	196600
108	196700
106	196800
107	196900
107	197000
108	197100
109	197200
108	197300
106	197400
107	197500
107	197600
109	197700
108	197800
105	197900
108	198000
107	198100
109	198200
108	198300
107	198400
108	198500
107	198600
107	198700
107	198800
108	198900
107	199000
108	199100
106	199200
107	199300
108	199400
108	199500
107	199600
106	199700
106	199800
105	199900
107	200000
106	200100
107	200200
106	200300
107	200400
106	200500
109	200600
107	200700
109	200800
105	200900
106	201000
106	201100
107	201200
107	201300
107	201400
107	201500
106	201600
108	201700
106	201800
107	201900
105	202000
106	202100
106	202200
106	202300
106	202400
107	202500
105	202600
106	202700
107	202800
106	202900
107	203000
109	203100
106	203200
107	203300
107	203400
107	203500
110	203600
106	203700
107	203800
107	203900
106	204000
106	204100
107	204200
107	204300
105	204400
106	204500
105	204600
108	204700
107	204800
106	204900
106	205000
104	205100
106	205200
107	205300
108	205400
107	205500
106	205600
104	205700
106	205800
107	205900
106	206000
109	206100
105	206200
104	206300
107	206400
107	206500
107	206600
105	206700
105	206800
105	206900
106	207000
107	207100
105	207200
106	207300
105	207400
109	207500
106	207600
109	207700
106	207800
106	207900
105	208000
106	208100
107	208200
106	208300
107	208400
105	208500
106	208600
106	208700
107	208800
107	208900
105	209000
103	209100
106	209200
107	209300
107	209400
103	209500
104	209600
106	209700
105	209800
107	209900
107	210000
107	210100
104	210200
107	210300
105	210400
107	210500
107	210600
105	210700
104	210800
105	210900
107	211000
107	211100
109	211200
103	211300
105	211400
105	211500
107	211600
109	211700
106	211800
104	211900
106	212000
104	212100
107	212200
107	212300
105	212400
105	212500
106	212600
105	212700
106	212800
106	212900
105	213000
107	213100
105	213200
107	213300
108	213400
106	213500
105	213600
105	213700
104	213800
105	213900
106	214000
104	214100
106	214200
106	214300
105	214400
107	214500
108	214600
105	214700
107	214800
105	214900
105	215000
107	215100
106	215200
105	215300
107	215400
106	215500
106	215600
105	215700
106	215800
107	215900
105	216000
105	216100
105	216200
105	216300
104	216400
105	216500
104	216600
103	216700
106	216800
104	216900
107	217000
105	217100
105	217200
105	217300
105	217400
105	217500
105	217600
107	217700
106	217800
106	217900
105	218000
107	218100
106	218200
105	218300
105	218400
105	218500
105	218600
108	218700
105	218800
105	218900
105	219000
103	219100
105	219200
107	219300
105	219400
106	219500
105	219600
104	219700
107	219800
105	219900
104	220000
105	220100
104	220200
105	220300
106	220400
106	220500
104	220600
105	220700
105	220800
105	220900
106	221000
105	221100
75	221200
105	221300
107	221400
105	221500
106	221600
105	221700
104	221800
104	221900
103	222000
106	222100
104	222200
102	222300
104	222400
103	222500
105	222600
106	222700
104	222800
104	222900
106	223000
103	223100
104	223200
103	223300
104	223400
104	223500
106	223600
104	223700
106	223800
106	223900
105	224000
104	224100
104	224200
103	224300
105	224400
106	224500
105	224600
105	224700
102	224800
106	224900
105	225000
105	225100
103	225200
104	225300
104	225400
104	225500
105	225600
103	225700
104	225800
103	225900
103	226000
106	226100
106	226200
105	226300
104	226400
102	226500
105	226600
106	226700
105	226800
104	226900
103	227000
104	227100
105	227200
107	227300
105	227400
104	227500
103	227600
105	227700
106	227800
104	227900
106	228000
104	228100
103	228200
105	228300
105	228400
106	228500
105	228600
102	228700
105	228800
104	228900
106	229000
105	229100
105	229200
103	229300
105	229400
103	229500
107	229600
105	229700
105	229800
103	229900
104	230000
103	230100
105	230200
105	230300
102	230400
103	230500
104	230600
105	230700
105	230800
105	230900
103	231000
104	231100
103	231200
104	231300
104	231400
102	231500
103	231600
104	231700
106	231800
105	231900
105	232000
105	232100
104	232200
104	232300
104	232400
104	232500
104	232600
103	232700
103	232800
104	232900
105	233000
104	233100
104	233200
104	233300
102	233400
104	233500
103	233600
105	233700
103	233800
103	233900
103	234000
104	234100
105	234200
104	234300
106	234400
104	234500
104	234600
104	234700
103	234800
102	234900
105	235000
105	235100
103	235200
105	235300
104	235400
105	235500
106	235600
104	235700
104	235800
104	235900
104	236000
106	236100
103	236200
103	236300
104	236400
104	236500
104	236600
104	236700
103	236800
104	236900
103	237000
103	237100
105	237200
104	237300
103	237400
102	237500
104	237600
103	237700
105	237800
105	237900
102	238000
104	238100
101	238200
105	238300
103	238400
103	238500
102	238600
103	238700
104	238800
105	238900
105	239000
103	239100
103	239200
102	239300
103	239400
104	239500
103	239600
103	239700
103	239800
102	239900
104	240000
104	240100
104	240200
103	240300
102	240400
102	240500
104	240600
104	240700
103	240800
103	240900
101	241000
104	241100
103	241200
104	241300
132	241400
104	241500
102	241600
103	241700
104	241800
102	241900
104	242000
101	242100
102	242200
103	242300
105	242400
103	242500
103	242600
102	242700
104	242800
104	242900
105	243000
104	243100
102	243200
103	243300
102	243400
104	243500
105	243600
103	243700
102	243800
102	243900
103	244000
104	244100
105	244200
104	244300
102	244400
103	244500
105	244600
107	244700
104	244800
101	244900
103	245000
103	245100
103	245200
104	245300
104	245400
104	245500
106	245600
104	245700
105	245800
105	245900
104	246000
104	246100
104	246200
103	246300
105	246400
104	246500
102	246600
105	246700
104	246800
101	246900
105	247000
104	247100
102	247200
103	247300
103	247400
103	247500
105	247600
104	247700
103	247800
104	247900
103	248000
105	248100
104	248200
104	248300
102	248400
103	248500
102	248600
105	248700
104	248800
104	248900
103	249000
103	249100
105	249200
104	249300
104	249400
105	249500
104	249600
103	249700
105	249800
103	249900
104	250000
104	250100
103	250200
106	250300
105	250400
104	250500
102	250600
104	250700
103	250800
108	250900
104	251000
104	251100
104	251200
102	251300
104	251400
104	251500
104	251600
107	251700
104	251800
104	251900
103	252000
104	252100
105	252200
104	252300
105	252400
105	252500
104	252600
104	252700
105	252800
105	252900
104	253000
106	253100
104	253200
103	253300
104	253400
105	253500
105	253600
104	253700
103	253800
105	253900
104	254000
106	254100
105	254200
104	254300
102	254400
106	254500
103	254600
104	254700
103	254800
102	254900
104	255000
105	255100
106	255200
105	255300
105	255400
102	255500
104	255600
104	255700
105	255800
104	255900
104	256000
105	256100
104	256200
105	256300
105	256400
104	256500
103	256600
104	256700
105	256800
106	256900
104	257000
104	257100
102	257200
106	257300
105	257400
105	257500
106	257600
102	257700
102	257800
103	257900
101	258000
105	258100
104	258200
102	258300
104	258400
104	258500
106	258600
104	258700
104	258800
104	258900
104	259000
104	259100
105	259200
104	259300
103	259400
104	259500
105	259600
105	259700
106	259800
104	259900
103	260000
105	260100
101	260200
105	260300
105	260400
103	260500
104	260600
105	260700
105	260800
106	260900
104	261000
104	261100
104	261200
103	261300
104	261400
105	261500
103	261600
105	261700
102	261800
104	261900
106	262000
105	262100
104	262200
104	262300
104	262400
103	262500
104	262600
103	262700
103	262800
104	262900
103	263000
105	263100
106	263200
104	263300
106	263400
103	263500
105	263600
104	263700
105	263800
105	263900
104	264000
104	264100
103	264200
106	264300
105	264400
106	264500
104	264600
104	264700
104	264800
104	264900
105	265000
104	265100
104	265200
103	265300
104	265400
103	265500
106	265600
106	265700
104	265800
104	265900
104	266000
105	266100
105	266200
106	266300
104	266400
106	266500
105	266600
106	266700
105	266800
104	266900
105	267000
104	267100
103	267200
105	267300
104	267400
105	267500
104	267600
104	267700
105	267800
106	267900
106	268000
105	268100
104	268200
102	268300
106	268400
106	268500
103	268600
105	268700
104	268800
104	268900
107	269000
106	269100
104	269200
104	269300
104	269400
105	269500
105	269600
106	269700
103	269800
104	269900
104	270000
105	270100
105	270200
105	270300
104	270400
102	270500
104	270600
103	270700
105	270800
103	270900
105	271000
104	271100
106	271200
106	271300
105	271400
106	271500
103	271600
104	271700
104	271800
104	271900
105	272000
105	272100
104	272200
106	272300
103	272400
105	272500
106	272600
103	272700
103	272800
103	272900
104	273000
107	273100
104	273200
106	273300
104	273400
104	273500
105	273600
106	273700
105	273800
103	273900
105	274000
105	274100
106	274200
105	274300
104	274400
105	274500
103	274600
105	274700
107	274800
105	274900
106	275000
107	275100
103	275200
104	275300
105	275400
105	275500
104	275600
104	275700
105	275800
105	275900
105	276000
106	276100
104	276200
102	276300
104	276400
105	276500
105	276600
105	276700
105	276800
103	276900
106	277000
104	277100
104	277200
105	277300
103	277400
104	277500
103	277600
106	277700
104	277800
104	277900
104	278000
104	278100
105	278200
104	278300
105	278400
107	278500
104	278600
104	278700
104	278800
104	278900
106	279000
105	279100
103	279200
105	279300
104	279400
106	279500
106	279600
104	279700
104	279800
104	279900
105	280000
105	280100
